Gene_ID,Name,s_dmso,s_drb_1,s_flavopiridol_2,s_triptolide_3
AALF013014,,0,0,0,0
AALF013015,,0,0,0,0
AALF013016,,10.12,10.53,10.14,11.83
AALF013017,,0,14,0,2.87
AALF013018,,0,0,0,0
AALF013019,,0,0,0,0
AALF013020,,0,0,0,0
AALF013021,,0,0,0,0
AALF013022,,0,0.76,0.36,0
AALF013024,,19.14,10.57,8.71,9.14
AALF013026,,27.53,18.37,22.97,19.81
AALF013028,,103.31,55.87,56.17,49.37
AALF013029,,0.14,0.16,1.37,0
AALF013047,,20.15,1.65,3.45,2.76
AALF013048,,1.31,0,0,1.38
AALF013049,,0,0,0,0
AALF013050,,9.15,0.25,0,0.68
AALF013051,,68.26,97.38,89.47,100.66
AALF013052,,0,0,0,0
AALF013055,,0,0,0,0
AALF013056,,1.77,1.63,0,0
AALF013057,,3.52,2.82,2.49,2.82
AALF013058,,67.42,36.32,47.76,56.78
AALF013059,,0,0,0,0
AALF013060,,44.56,36.82,30.36,50.41
AALF013061,,0,0,0,0
AALF013062,,0,0,0,0
AALF013063,,461.65,421.42,360.02,453.71
AALF013065,,1.29,0.68,0.97,0.19
AALF013066,,381.23,115.46,103.57,38.29
AALF013067,,30.14,26.4,21.77,11.27
AALF013068,,3.09,0.25,1,0.89
AALF013069,,1.09,2.3,1.44,0.41
AALF013070,,0,0,0,0
AALF013071,,0,0,0,0
AALF013072,,0.71,1.96,1.87,0
AALF013073,,10.81,13.69,10.54,16.74
AALF013074,,17.66,30.38,22.25,27.51
AALF013075,,0.62,0,0,0.66
AALF013076,,0.72,0,0,0
AALF013087,,0,0,0.66,0
AALF013088,,0,0,0,0
AALF013089,,13.42,18.65,7.9,18.96
AALF013090,,0.61,0,0,0
AALF013091,,12.33,1.75,1.87,0
AALF013092,,10.21,18.79,0,5.38
AALF013093,,37.43,35.13,29.98,35.89
AALF013096,,8.73,21.23,17.52,15.99
AALF013097,,11.48,4.23,2.27,0
AALF013098,,0,0,0,0
AALF013099,,0.42,0,0,0
AALF013100,,0.66,0,0,0
AALF013101,,2.43,11.99,11.32,7.55
AALF013102,,10.21,6.5,3.1,7.45
AALF013104,,1.17,5.39,0,0
AALF013105,,14.91,8.6,12.09,8.72
AALF013106,,0,0,0,0
AALF013107,,1.48,0.38,0.25,0
AALF013108,,0,0,0,0
AALF013109,,63.75,21.05,18.27,13.44
AALF013110,,326.11,231.76,246.9,201.42
AALF013111,,29.46,42.55,41.51,44.37
AALF013112,,113.39,101.35,99.72,98.51
AALF013113,,36.76,19.35,7.43,7.82
AALF013114,,8.13,13.42,20.54,21.41
AALF013115,,0,0,1.85,0
AALF013116,,10.27,7.56,4.06,3.25
AALF013117,,0,4.7,3.36,5.38
AALF013118,,13.61,12.76,8.96,9.56
AALF013125,,0,0,0,0
AALF013126,,31.53,8.54,4.82,2.14
AALF013127,,3.93,3.86,7.24,0.55
AALF013128,,7.07,23.23,21.27,22.35
AALF013129,,0,0,0,0
AALF013130,,121.03,62.75,77.96,77.43
AALF013131,,20.59,2.01,3.29,1.32
AALF013132,,17.42,9.48,15.65,9.18
AALF013133,,0,0,0,0
AALF013134,,0,0.66,0,0
AALF013135,,0.65,0,0,0
AALF013136,,0,0,3.29,0.66
AALF013137,,0,1.77,0,0
AALF013138,,0,0,0,1.34
AALF013139,,2.33,7.64,8.53,3.58
AALF013140,,0,0,0,0
AALF013146,,0.7,0.65,0.92,2.22
AALF013147,,0,1.19,1.7,9.53
AALF013148,,0,0,0,0
AALF013149,,0,0,0,0
AALF013150,,43.95,27.41,30.65,24.16
AALF013151,,30.28,11.76,11.4,16.17
AALF013152,,10.44,5.11,2.23,2.07
AALF013153,,117.8,36.14,35.8,41.92
AALF013154,,18.06,17.7,14.58,10.44
AALF013155,,19.74,9.52,1.24,2.97
AALF013156,,131.38,168.1,135.06,162.13
AALF013157,,7.34,6.28,6.03,7.14
AALF013158,,914.65,888.22,903.62,930.55
AALF013159,,2.01,10.57,7.94,5.75
AALF013160,,43.25,7.03,5.37,3.39
AALF013161,,11.41,3.35,2.1,2.05
AALF013162,,53.04,11.62,18.56,3.82
AALF013164,,12.02,4.52,5.23,4.45
AALF013168,,11.02,0.97,2.07,3.32
AALF013169,,0,0,0,0.25
AALF013170,,0,0,0,0
AALF013172,,0.33,0.6,0,0
AALF013173,,1.06,1.18,0.28,1.46
AALF013174,,116.72,87.04,92.01,102.38
AALF013175,,72.83,48.58,38.72,33.81
AALF013176,,71.71,94.67,112.57,93.91
AALF013177,,78.26,46.97,26.89,25.11
AALF013178,,0.95,0.44,0,0.5
AALF013179,,0,0,0,0.53
AALF013180,,0,0,0,0
AALF013181,,0,0,0,0
AALF013182,,2.66,2.8,9.51,4.4
AALF013183,,618.46,665.42,718.51,691.34
AALF013184,,0,0,0,0
AALF013185,,0.57,0,0,0.6
AALF013186,,6.14,8.28,5.49,8.29
AALF013191,,0,0,0,0
AALF013192,,49.14,25.17,7.88,17.12
AALF013193,,5.32,0.39,3.5,3.69
AALF013202,,21.12,13.65,18.43,17.79
AALF013203,,61.54,20.33,21.72,7.14
AALF013204,,27.31,2.88,4.87,1.8
AALF013205,,29.1,10.21,11.2,6.83
AALF013206,,11.31,14.74,4.96,2.98
AALF013207,,0,0,0,0
AALF013208,,0,0,0,0
AALF013211,,0,42.14,13.11,15.64
AALF013213,,0,0,0,0
AALF013214,,0,0,0,0
AALF013215,,0,0,0,0
AALF013216,,205.48,111.14,125.48,119.55
AALF013217,,755.9,549.38,659.41,723.47
AALF013218,,13.38,7.42,4.41,1.23
AALF013219,,135.18,105.5,104.68,115.69
AALF013220,,4.52,0.89,0,0
AALF013221,,0,0,0,0
AALF013222,,167.51,60.25,29.36,35.33
AALF013224,,53.96,15.09,15.29,9.36
AALF013225,,2402.78,2562.5,2461.27,2850.45
AALF013226,,3.36,4.33,1.48,0.47
AALF013227,,18.52,36.71,15.01,21.02
AALF013228,,2672.6,1053.95,630.63,402.29
AALF013229,,0,0,0,0
AALF013231,,58.75,56.37,46.09,50.72
AALF013232,,0,0,0,0
AALF013233,,39.3,17.18,16.82,17.61
AALF013234,,536.09,642.4,671.55,699.41
AALF013235,,4.98,0.46,0,0
AALF013236,,0,0,0,0
AALF013237,,269.21,289.67,285.28,252.07
AALF013238,,2099.98,1497.82,1327,1383.4
AALF013239,,3.82,4.3,2.24,0.89
AALF013240,,5.35,3.07,1.76,0.7
AALF013241,,1.84,0,1.82,2.43
AALF013243,,2.04,0.44,0.32,0.25
AALF013244,,0,0,0,0
AALF013245,,0,0,0,0
AALF013246,,0,0,0,0
AALF013247,,0.71,1.3,4.65,0.74
AALF013248,,2.12,1.26,1.24,0
AALF013249,,98.11,128.6,135.2,124.79
AALF013250,,0,0,0,0
AALF013252,,11.54,2.1,5.54,1.13
AALF013253,,0.26,0.48,0,0
AALF013255,,3.65,4.29,2.65,3.98
AALF013256,,1.58,0.39,0.17,0.37
AALF013257,,15.62,19.45,9.68,13.56
AALF013258,,35.03,42.44,36.25,48.98
AALF013260,,28.56,4.04,6.25,0
AALF013273,,54.67,43.33,26,30.41
AALF013274,,45.92,62.86,64.99,55.62
AALF013275,,17.99,22.58,23.7,18.97
AALF013276,,0,0,0,0
AALF013277,,0,0,0,0
AALF013278,,0,0,0,0
AALF013280,,1.74,0,0,0.92
AALF013282,,0,0,0,0
AALF013283,,0,0,0,0
AALF013284,,0,0,0,0.31
AALF013285,,0,0,0.87,0
AALF013286,,0,0,0,0
AALF013287,,0,0,0,0
AALF013288,,52.71,21.36,15.28,15.8
AALF013289,,8.79,3.25,5.32,5.61
AALF013290,,83.92,37.76,40.77,57.79
AALF013291,,220.02,258.82,268.44,262.37
AALF013292,,25.56,5,4.21,1.68
AALF013294,,68.37,103.24,106.93,137.37
AALF013295,,60.57,27.59,25.78,2.26
AALF013296,,199.81,64.69,88.6,44.45
AALF013297,,35.79,1.9,3.63,3.63
AALF013298,,0,0,0,0
AALF013299,,0,0,0,0
AALF013305,,0,0,0,0
AALF013306,,832.27,1720.94,1145.93,1298.77
AALF013308,,35.62,10.35,20.99,6.42
AALF013309,,38.23,12.6,26.73,16.42
AALF013310,,215.12,344.11,358.02,320.81
AALF013313,,0,0,0,0.71
AALF013316,,14.83,24.66,24.7,20.17
AALF013317,,0,0,0,0
AALF013319,,7.5,21.4,26.67,16.6
AALF013320,,0,1.2,1.71,1.37
AALF013321,,11.85,17.46,20.3,26.24
AALF013322,,0,0,0,0
AALF013323,,4.43,6.96,3.89,6.03
AALF013324,,2.17,2.93,1.71,2.13
AALF013328,,0,0,0,0
AALF013329,,0,0,0,0
AALF013331,,0,0,0,0
AALF013332,,0,0,0,0
AALF013333,,0,0,0,0
AALF013334,,6.09,1.28,4.37,2.17
AALF013335,,22.27,5.12,3.67,0
AALF013336,,101.19,28.83,29.55,19.64
AALF013337,,0,0,0,0
AALF013338,,13.71,23.17,25.13,26.63
AALF013341,,58.72,59.28,57.38,69.88
AALF013342,,0.76,0,0,0
AALF013344,,0,0,0,1.15
AALF013345,,3.31,15.86,5.43,7.13
AALF013350,,5.06,5.34,4.12,5.05
AALF013351,,5.07,1.66,3.03,1.61
AALF013352,,0,0,14.79,0
AALF013353,,6.96,2.61,2.87,1.45
AALF013355,,0,0,0,0
AALF013356,,0,0,0,0
AALF013357,,0,0,0,0
AALF013361,,0,0,0,0
AALF013362,,0,0,0,0
AALF013368,,0.8,0.74,0,0
AALF013371,,0,0,0,0
AALF013372,,2.9,2.66,0.76,1.22
AALF013373,,0,0,0,0
AALF013374,,0,0,0,0
AALF013375,,9.3,0.43,0,0
AALF013376,,20.33,8.32,2.98,0
AALF013378,,6.84,3.6,2.57,5.15
AALF013379,,0.87,1.4,1.94,2.07
AALF013380,,0,0,0,0
AALF013381,,4.4,0.6,3.96,2.99
AALF013382,,1.12,0,0,0
AALF013384,,3.17,0,0.1,1.01
AALF013385,,3.46,0.34,7.82,0.48
AALF013386,,3.71,3.99,0.82,1.63
AALF013387,,2.47,5,1.95,3.12
AALF013388,,0,0,0,0.3
AALF013389,,13.19,14.5,6.54,8.2
AALF013390,,41.41,7.3,11.6,9.6
AALF013391,,35.58,22,19.77,6.74
AALF013392,,0.59,0.42,0.28,0.63
AALF013394,,77.1,72.84,35.38,32.56
AALF013395,,3.66,1.56,1.62,3.18
AALF013396,,10.7,9.85,10.77,8.62
AALF013397,,1.86,0,1.23,0
AALF013398,,0,0,0,0
AALF013399,,381.3,495.72,462.19,487.93
AALF013400,,0,0.64,0,0
AALF013401,,9.04,0,3.97,3.18
AALF013402,,1.67,0.92,1.76,0.35
AALF013403,,6.35,3.59,3.75,2.54
AALF013404,,0,2.57,7.36,0
AALF013405,,15.61,10.19,11.27,10.38
AALF013406,,2.03,0,0.27,0
AALF013407,,32.4,33.22,25.93,22.05
AALF013408,,11.61,5.53,1.05,0.84
AALF013409,,0,0,0,0
AALF013410,,507.53,290.49,410.81,372.51
AALF013411,,0.44,0,0.58,0
AALF013412,,8.12,3.55,5.08,2.35
AALF013413,,0,0,0,0
AALF013414,,6.76,4.75,5.35,5.83
AALF013415,,5.86,5.83,5.33,3.16
AALF013417,,0,0,0,0
AALF013418,,0,0,0,0
AALF013419,,0,0,0,0
AALF013420,,0,0,0,0
AALF013421,,0,0,0,0
AALF013422,,3.26,0,1.95,0
AALF013423,,17.01,6.26,0,3.59
AALF013424,,0,0.29,4.24,3.86
AALF013428,,0,0,0,0
AALF013429,,36.08,8.36,8.81,4.79
AALF013430,,2491.17,3265.78,3226.28,3608.28
AALF013431,,14.72,1.45,3.52,2.11
AALF013436,,0,0,0,0
AALF013437,,62.11,28,19.09,19.8
AALF013438,,0,0,0,0
AALF013439,,1.88,2.59,2.88,2.93
AALF013440,,0.53,0.98,0,0
AALF013444,,0,0,0,0
AALF013445,,13.47,3.81,4.09,4.37
AALF013446,,0,0,0,0
AALF013449,,17.9,9.69,7.63,13.32
AALF013452,,66.93,22.41,15.2,9.21
AALF013453,,0,0,0,0
AALF013454,,8.03,2.46,7.05,0
AALF013455,,7.43,11.14,8.3,2.57
AALF013457,,14.91,4.64,8.74,2.62
AALF013458,,0,0,0,1.91
AALF013460,,1.02,0,0,0
AALF013461,,0.34,0,0,0.35
AALF013462,,0,0,0.83,0
AALF013463,,0.96,0,0,0.51
AALF013464,,10.58,3.85,5.44,5.24
AALF013465,,46.11,22.95,15.74,21.42
AALF013466,,443.45,469.56,496.1,559.72
AALF013467,,0,0,0,0
AALF013468,,110.52,104.84,91.53,149.72
AALF013469,,0,1.61,1.15,0
AALF013470,,0,0,0.92,0
AALF013472,,152.73,176.65,137.95,148.65
AALF013473,,0.08,0.07,0.1,0
AALF013474,,200.36,176.02,184.27,196.8
AALF013475,,28.34,7.01,6.14,10.18
AALF013476,,214.23,69.61,66.61,73.05
AALF013477,,53.79,18.82,19.55,28.12
AALF013478,,56.38,12.56,11.43,7.93
AALF013479,,0,0,2.74,1.1
AALF013480,,0,0,0,0
AALF013481,,0,0,0,0
AALF013482,,0.64,0.4,0,0.75
AALF013483,,0,0,0,0
AALF013484,,87.06,60.75,63.38,64.38
AALF013485,,17.87,1.84,2.98,0
AALF013486,,114.14,57.49,53.28,81.59
AALF013487,,11.93,1.1,4.19,0
AALF013488,,11.42,2.44,3.62,2.31
AALF013489,,4.48,1.03,0.41,0.24
AALF013490,,8.78,2.16,1.9,0
AALF013491,,7.73,0,1.02,0
AALF013492,,0,0,0,0
AALF013493,,0,0,0,0
AALF013494,,0,0,0,0
AALF013497,,404.25,400.23,338.8,390.58
AALF013498,,112.08,38.58,43.61,35.39
AALF013499,,456.04,354.87,304.69,381.33
AALF013500,,15.99,9.4,11.51,2.34
AALF013501,,21.07,10.68,7.93,1.81
AALF013502,,39.91,9.93,6.61,7.41
AALF013503,,97.19,55.66,43.62,64.25
AALF013504,,28.5,28.13,22.74,14.48
AALF013505,,6.43,1.55,3.34,0.22
AALF013506,,0,0.65,0.92,0
AALF013508,,126.85,100.15,112.17,89.38
AALF013509,,104.26,36.12,41.54,41.88
AALF013510,,0,0,0,0
AALF013511,,8,1.87,1.44,2.05
AALF013513,,0,0,0,2.12
AALF013514,,7.9,2.73,6.51,4.17
AALF013515,,27.28,25.89,27.6,26.63
AALF013516,,37.71,16.04,24.91,26.61
AALF013517,,85.19,51.8,46.97,50.34
AALF013518,,2.46,2.66,3.53,7.16
AALF013527,,0,0,4.65,0
AALF013528,,1.53,2.35,2.78,3.23
AALF013529,,0,0,0,0
AALF013531,,0,0,0,0
AALF013532,,0,0,0,0
AALF013533,,0,0,0,0
AALF013534,,0,0,0,0
AALF013535,,33.94,47.48,35.76,62.97
AALF013537,,16.62,24.64,17.43,2.6
AALF013538,,0,0,0,0
AALF013539,,0,0,0,0
AALF013540,,0,0,0,0
AALF013541,,0,0,0,0
AALF013542,,57.1,26.54,24.57,20.86
AALF013543,,33.77,32.62,38.72,42.49
AALF013544,,14.91,2.32,1.74,1.54
AALF013545,,193.46,125.3,124.68,136.16
AALF013546,,51.83,12.95,8.59,19.9
AALF013548,,0.05,0.01,0.08,0.07
AALF013549,,16.39,1.31,6.1,1.13
AALF013550,,8.69,2.33,5.24,3.82
AALF013551,,44.55,29.47,44,39.62
AALF013552,,4.95,1.82,1.3,0
AALF013553,,10.43,4,0.57,0
AALF013554,,26.82,6.4,5.89,0
AALF013556,,0,0,0,0
AALF013557,,15.51,13.18,9.43,10.06
AALF013558,,0,0,0,0
AALF013559,,0,1.39,0,0
AALF013560,,0,0,0,0
AALF013562,,3.87,5.34,2.55,2.04
AALF013563,,0,0,0,0
AALF013565,,0,1.39,0,0
AALF013566,,0,0,0,0
AALF013567,,0,0,0,0
AALF013568,,0,0,0,0
AALF013569,,3.87,0,0,0
AALF013570,,1.91,0,0,0
AALF013571,,0,0,0,0
AALF013572,,0,0,0,0
AALF013573,,0,0,0,0
AALF013574,,0,0,0,0
AALF013575,,0,0,0,0
AALF013576,,0,0,0,0
AALF013577,,0,0,0,0
AALF013578,,0,0,0.35,0
AALF013579,,0,0,0,0
AALF013580,,0,0,0,0
AALF013581,,0,0,0,0
AALF013584,,2.97,7.95,3.53,5.05
AALF013586,,0,0,0,0
AALF013590,,126.71,108.69,150.49,149.64
AALF013591,,30.89,48.16,32.6,36.06
AALF013594,,0,0,0,0
AALF013595,,24.68,18.93,12.19,14.09
AALF013602,,0,0,0,0
AALF013603,,14.74,1.81,1.29,2.59
AALF013604,,0.23,0.86,0.31,1.23
AALF013605,,0,0,0,0
AALF013607,,1.35,0,0,0
AALF013608,,0,0,0,0
AALF013609,,0,0,4.44,0
AALF013610,,14.79,35.21,36.35,21.98
AALF013611,,6.2,0,1.02,1.23
AALF013612,,0,0,0,0.33
AALF013614,,12.33,6.89,9.41,15.43
AALF013615,,3382.81,3773.96,3730.01,3808.32
AALF013616,,352.91,185.48,169.78,169.7
AALF013617,,3121.94,3625.18,3496.06,3773.86
AALF013618,,2.67,10.28,7.03,10.49
AALF013619,,3.96,2.02,1.74,0
AALF013620,,4.41,8.12,6.78,7.75
AALF013621,,44.54,37.4,25.1,20.57
AALF013622,,18.26,9.21,9.31,8.07
AALF013623,,4.19,0,0,0
AALF013624,,77.37,82.65,76.42,85.92
AALF013625,,10.52,5.41,2.85,4.89
AALF013626,,26.53,6.11,4.37,8.39
AALF013627,,6.18,14.63,12.8,11.17
AALF013628,,8.88,4.72,2.56,0.93
AALF013629,,41.67,20.99,14.49,6.2
AALF013630,,0,0,0,0
AALF013631,,0,0,0,0
AALF013640,,23.33,17.55,14.95,18.54
AALF013641,,0,0,0,0
AALF013642,,17.41,0,0,0
AALF013643,,610.42,858.92,812.13,869.9
AALF013644,,10.07,3.47,6.63,3.98
AALF013645,,1.5,0,0,0
AALF013646,,6.56,6.64,4.32,2.08
AALF013647,,0,0,0,0
AALF013648,,2.3,0,0,0
AALF013658,,14.47,1.95,1.73,1.38
AALF013659,,104.54,31.36,36.39,34.46
AALF013660,,45.61,5.12,5.13,2.93
AALF013662,,46.95,60.01,54.56,55.33
AALF013663,,4.46,3.76,0.84,1.17
AALF013664,,0,0,0,0
AALF013665,,0,0,0,0
AALF013666,,0,0,0,0
AALF013667,,4.66,5.37,6.45,5.06
AALF013668,,106.57,59.44,84.64,72.5
AALF013669,,31.55,6.83,15.48,5.87
AALF013670,,153.8,179.39,202.56,203.84
AALF013672,,0,0,0,10.19
AALF013673,,6.56,2.01,2.88,9.22
AALF013674,,5.31,2.57,0.74,2.94
AALF013675,,0,0,0,0
AALF013676,,0,0,0,0
AALF013677,,0,0,0,0
AALF013678,,0,0,0,0
AALF013679,,0,0,0,0
AALF013691,,5.63,1.62,0.7,0.93
AALF013699,,0,0,1.56,0
AALF013700,,48.61,42.68,27.09,25.75
AALF013701,,0,0,0,0
AALF013702,,0,0,0,0
AALF013703,,0,0,0.58,0
AALF013704,,0,0,0,0
AALF013705,,0,0,0,0
AALF013706,,0,0,0,0
AALF013707,,0,0,0,0
AALF013708,,0,0,0,0
AALF013709,,8.85,1.55,0.96,0.42
AALF013710,,7.95,18.79,10.48,18.17
AALF013711,,12.26,24.85,17.5,5.71
AALF013712,,4.79,0,0,1.35
AALF013713,,282.69,247.16,255.96,81.94
AALF013714,,1253.16,2047.35,1881.14,1324.74
AALF013715,,495.83,426.8,399.49,516.47
AALF013716,,0.57,0,0,1.8
AALF013717,,0.42,0,0,0
AALF013718,,21.48,14.81,13.53,13
AALF013719,,132.96,192.02,211.17,222.54
AALF013720,,96.14,44.74,42.76,27.58
AALF013722,,6.56,1.96,2.85,1.35
AALF013723,,360.82,333.3,347.47,449.72
AALF013724,,0,0,0,0
AALF013725,,0,0,0,0
AALF013726,,0.87,0,0,0
AALF013727,,155.99,76.31,84.21,86.65
AALF013728,,31.02,16.83,37.94,19.27
AALF013730,,0,0,0,0
AALF013731,,0,0,0,0
AALF013732,,0,0,0,0
AALF013733,,0,0,0,0
AALF013735,,0,0,0,0
AALF013736,,0,0,0,0
AALF013737,,0,0,0,0
AALF013738,,28.97,13.23,14.05,2.94
AALF013739,,13.99,2.71,3.27,3.73
AALF013740,,12.07,1.38,2.77,3.34
AALF013741,,0,0.67,0,0
AALF013743,,49.74,58.36,66.05,53.3
AALF013744,,0,0,0,0
AALF013745,,0,0,0,0
AALF013746,,2.67,0,0,0
AALF013747,,0,0,0,0
AALF013748,,0,0,0,0
AALF013752,,0,0,0,0
AALF013753,,0,0,0,0
AALF013760,,0,0,0,0
AALF013764,,0,0,0,0
AALF013765,,0.29,0,0,0
AALF013766,,6.69,5.18,8.81,7.42
AALF013767,,3.96,2.08,0,2.38
AALF013768,,47.28,56.23,52.89,54.68
AALF013769,,0,0,0,0
AALF013770,,0,0,0,0
AALF013771,,0,0,0.21,0
AALF013773,,15.88,1.13,0.79,1.67
AALF013774,,0,0,0,0
AALF013775,,65.34,18.76,32.92,20.87
AALF013776,,9.39,5.43,1.36,0.82
AALF013777,,0.29,0.2,0.21,0.4
AALF013780,,2.47,2.28,0,0
AALF013781,,0,0,0,0
AALF013782,,0,0,0,0
AALF013784,,15.74,7.98,3.31,5.29
AALF013785,,0,0,0,0
AALF013787,,26.41,65.6,50.19,48.63
AALF013788,,0,0,0,0
AALF013791,,11.7,8.77,3.91,0.52
AALF013792,,11.76,0,1.81,0.31
AALF013793,,66.58,18.9,14.6,10.37
AALF013794,,23.93,12.78,9.98,14.83
AALF013795,,14.97,7.54,6.05,6.48
AALF013796,,0,0.47,0,0
AALF013799,,8.78,1.62,0,0
AALF013800,,2.45,0.74,1.05,0.24
AALF013802,,20.52,7.9,12.08,2.92
AALF013803,,3.34,1.54,1.1,0.88
AALF013804,,2.49,0.8,1.15,0
AALF013805,,0,0,0,0
AALF013806,,91.43,86.41,71.87,75.33
AALF013807,,437.83,648.74,596.86,646.44
AALF013808,,180.64,135.5,151.29,162.92
AALF013809,,60.89,22.13,19.21,13.5
AALF013810,,0,0,2.03,0
AALF013811,,14.94,5.86,3.64,5.25
AALF013813,,0,0,0,0
AALF013817,,2.55,0,0,1.34
AALF013821,,3.69,3.58,2.97,0
AALF013822,,1.39,0.64,0.91,0
AALF013823,,0,0,0,0
AALF013824,,2.01,1.09,0,1.54
AALF013825,,11.76,0,0,0
AALF013826,,11.19,8.58,9.21,5.65
AALF013827,,5.3,1.62,5.23,1.4
AALF013828,,0,1.12,0,0
AALF013829,,23.61,21.16,17.99,11.67
AALF013830,,619.79,689.19,670.52,671.52
AALF013831,,471.1,289.45,276.72,262.53
AALF013832,,256.49,224.76,235.88,252.49
AALF013833,,1583.3,2136.41,2172.61,2323.04
AALF013834,,0,0,0.57,0
AALF013835,,0,0,0,0
AALF013836,,0.77,0.34,0.23,0.18
AALF013837,,0,0,0,0
AALF013838,,0,0,0,0
AALF013839,,3.2,0.51,1.28,1.17
AALF013840,,6.27,2.12,2.61,1.03
AALF013841,,58.91,25.03,23.33,3.47
AALF013842,,0.1,0.06,0,0.14
AALF013843,,0,0,0,0
AALF013844,,0,0,0,0
AALF013845,,0,0,0,0
AALF013846,,0,0,0,0
AALF013847,,0,0,0,0
AALF013848,,0,0,0,0
AALF013851,,0.9,0,0,0
AALF013852,,1.02,0.78,1.96,3.09
AALF013854,,8.18,0,0,0
AALF013855,,2.64,0.07,0.54,0
AALF013856,,2.28,0.52,1.15,0.94
AALF013857,,4.76,1.53,0,0.64
AALF013858,,0.51,0.47,0,0
AALF013859,,1.3,0.48,0.51,0.41
AALF013860,,11,0.92,3.07,6.33
AALF013861,,24.17,56.33,46.9,42.98
AALF013862,,0,0,0,0
AALF013864,,1.61,4.59,4.85,3.24
AALF013865,,27.26,9.3,7.86,15.89
AALF013866,,0,0,0,0
AALF013867,,0,0,0,0
AALF013868,,0,0,0,0
AALF013869,,6.24,8.71,5.73,4.79
AALF013871,,0,0,0,0
AALF013872,,0,0,0,0
AALF013873,,0.14,0.04,0.11,0.13
AALF013874,,2.12,0.56,1.59,3.19
AALF013877,,0,0.13,0,0.29
AALF013878,,0,0,0,0
AALF013879,,0,0,1.77,0
AALF013880,,8.83,8.48,8.9,8.63
AALF013881,,4.42,4.35,4.47,2.12
AALF013882,,46.93,11.39,16.98,4.35
AALF013902,,20.24,0,0,0
AALF013903,,0,0,4.82,4.12
AALF013904,,0,0,0,1.9
AALF013905,,13.06,5.47,1.63,0
AALF013906,,15.59,1.64,0,3.83
AALF013907,,11.85,10.91,7.81,9.37
AALF013908,,10.77,5.37,0,5.08
AALF013910,,48.87,13.6,11.98,8.39
AALF013911,,56.7,14.47,8.13,12.43
AALF013912,,0,0,0,0
AALF013913,,6.89,2.22,0.91,3.63
AALF013914,,78.25,85.22,87.6,72.4
AALF013915,,0,0,0,0
AALF013917,,26.59,28.22,19.13,7.44
AALF013923,,3.31,0,0,0
AALF013924,,94.39,24.9,28.18,19.23
AALF013925,,44.74,23.53,14.73,20.21
AALF013926,,54.73,32.38,5.15,18.54
AALF013927,,24.34,14.56,4.81,7.7
AALF013928,,17.46,37.49,26.28,22.79
AALF013929,,0,0,0,0
AALF013930,,21.37,43.26,39.4,22.52
AALF013931,,0.43,0.79,1.13,0.45
AALF013932,,93.82,100.93,97.14,86.61
AALF013933,,25.65,15.33,13.59,12.29
AALF013934,,2.37,0.45,0.87,1.39
AALF013936,,0,0,0,0
AALF013937,,0,0,0,0
AALF013938,,24.94,11.63,7.56,12.96
AALF013939,,0,0,0,0
AALF013940,,2.96,0,3.9,3.12
AALF013941,,2.77,2.1,3.74,1
AALF013942,,36.6,3.61,7.41,2.22
AALF013953,,9.11,2.7,2.91,0.64
AALF013954,,1.98,0.44,0.42,0.43
AALF013956,,134.18,233.59,203.7,236.17
AALF013957,,1.15,0,0,0
AALF013958,,0.17,1.03,0.4,0
AALF013959,,71.76,117.47,91.38,124.54
AALF013960,,277.91,233.82,249.5,251.23
AALF013961,,1.1,0,1.09,0.29
AALF013963,,8.05,3.62,0.48,1.89
AALF013964,,23.9,3.19,8.81,6.95
AALF013965,,27.91,13.37,12.84,4.92
AALF013966,,9.1,5.05,1.85,0.4
AALF013967,,0,0,0,0
AALF013970,,0,0,0,0
AALF013973,,228.09,151.24,167.81,159.86
AALF013974,CycC,43.23,23.34,19.29,23.35
AALF013975,,0,0,0,0
AALF013976,,0.15,0,0,0
AALF013977,,0.69,0,0.9,0.24
AALF013978,,2.5,0,0.66,0
AALF013979,,15.84,6.41,1.67,0
AALF013980,,23.79,6.08,2.61,6.97
AALF013981,,3.56,1.27,1.73,1.99
AALF013982,,0,0,0,0
AALF013983,,7.01,1.89,3.61,0.9
AALF013984,,11.12,4.22,3.25,1.67
AALF013985,,49.4,37.67,40.67,42.35
AALF013986,,0,0,0,0
AALF013987,,0,0,0,0
AALF013988,,0,0.97,0,0
AALF013989,,175.72,15,18.66,33.23
AALF013994,,0,0,0,0
AALF013995,,21.9,1.49,3.21,2.14
AALF013996,,3.73,3.05,2.19,0
AALF013997,,0.4,0,0,0.43
AALF013998,,50.66,8.69,9.05,9.05
AALF013999,,32.36,3.77,1.96,0
AALF014000,,0,0.15,0,0
AALF014001,,351.18,262.01,254.56,309.94
AALF014004,,7.21,1.63,1.52,1.44
AALF014005,,0,0,0,0
AALF014006,,0,0,0,0
AALF014008,,0,0,0,0
AALF014010,,14.72,1,0,1.15
AALF014011,,0,0,0,0
AALF014022,,10.81,2.8,4.96,2.12
AALF014023,,12.55,11.96,7.2,12.71
AALF014024,,68.48,40.95,35.47,60.52
AALF014025,,0,1.02,0,1.3
AALF014026,,31.88,26.1,18.52,21.2
AALF014027,,17.45,8.65,13.7,2.83
AALF014028,,99.92,86.07,91.18,83.27
AALF014029,,0,0,0,0
AALF014030,,0,0,0,0
AALF014031,,0,0,0,0
AALF014032,,0,0.67,0.2,0.47
